the_geom,cartodb_id,iso_langua,north,south,east,west
,4477,nyi,12.285182,11.89868,29.552279,29.314196
,4478,nyn,0.22006,-2.838871,31.270096,28.861665
,4479,nyo,2.37258,0.61611,32.220324,30.535688
,4480,nyl,14.90452,14.853991,104.350629,104.31035
,4481,nym,-4.057814,-6.95083,33.88257,31.009682
,4482,nyb,6.837175,6.753763,0.435904,0.361614
,4483,nyc,3.089741,2.81072,29.252951,28.533849
,4484,nya,-11.556543,-27.317101,36.651358,19.999535
,4485,nyf,-2.32297,-4.065436,40.24161,39.082928
,4486,nyg,-2.80806,-3.19023,28.80042,28.48648
,4487,nyd,0.152929,-0.023047,34.727957,34.505245
,4488,nye,-16.70173,-17.440065,22.886866,22.008288
,4489,snf,14.908588,14.743987,-16.827879,-17.013149
,4490,sng,-9.280815,-11.380787,27.925513,25.766917
,4491,snd,83.113167,-54.779045,179.773499,-179.150556
,4492,mar,83.110626,-54.779045,179.778488,-179.14125
,4493,mau,18.375795,18.110145,-96.597904,-96.84891
,4494,snc,-9.642593,-10.061319,148.210587,147.507779
,4495,maw,10.966394,9.923227,0.041672,-1.556482
,4496,sna,83.113167,-54.779045,159.105026,-141.002725
,4497,snn,0.560905,-0.042915,-75.47928,-76.335766
,4498,sno,71.388858,18.909894,293.050802,172.436635
,4499,snl,5.43861,5.365306,125.429063,125.328266
,4500,snm,3.332992,2.54986,31.511514,30.973291
,4501,snj,4.473217,4.290001,21.368212,20.979871
,4502,snk,71.388858,4.361607,357.503712,172.436635
,4503,sni,-0.038967,-18.350719,-68.650243,-81.330767
,4504,snv,3.7089,3.158797,116.028104,115.342431
,4505,snw,7.21599,7.133261,0.468632,0.380529
,4506,snu,-3.343526,-3.477189,140.935575,140.695734
,4507,mae,9.10644,9.00269,8.86004,8.83425
,4508,sns,-16.478545,-16.542992,167.539638,167.416684
,4509,mag,30.447407,24.371236,88.201777,80.050138
,4510,snq,-1.027197,-2.127515,12.207812,11.611862
,4511,mai,27.133627,25.252381,87.512185,84.997296
,4512,mah,71.388858,-0.554305,293.050802,162.2084
,4513,mak,-4.704575,-5.703062,120.321893,119.221549
,4514,maj,18.169643,18.026979,-96.405365,-96.581779
,4515,mam,15.785941,14.637478,-91.418746,-92.298038
,4516,mal,83.110626,-54.779045,179.778488,-179.14125
,4517,snx,-5.472237,-5.616662,145.867017,145.760206
,4518,man,12.676758,7.190208,-7.636704,-15.076221
,4519,zna,10.77623,10.34168,19.4272,18.85606
,4520,zng,53.56005,5.610065,134.774065,73.560763
,4521,zne,6.135897,2.741419,29.644979,23.09815
,4522,znk,-9.219502,-54.779045,159.105026,112.919742
,4523,zns,10.17304,10.15304,9.84634,9.81374
,4524,lsd,33.29035,29.489815,35.685532,34.26731
,4525,lse,0.783312,-0.542562,18.519031,17.705226
,4526,lsb,-2.310476,-4.464054,30.852614,29.001359
,4527,lsa,35.476652,35.326523,53.116757,52.970167
,4528,lsn,53.56005,10.37314,134.774065,73.560763
,4529,lso,22.508926,13.910236,107.635705,100.084738
,4530,lsl,58.084545,55.674837,28.241356,20.971695
,4531,lsm,0.607559,0.127498,34.18841,33.90543
,4532,lsh,27.454295,27.39134,92.266782,92.178164
,4533,lsi,53.56005,10.37314,134.774065,73.560763
,4534,lsv,-12.397603,-12.526948,-73.849063,-73.931141
,4535,lst,11.359444,10.043044,-60.492102,-61.929958
,4536,lsr,-3.397701,-3.471867,142.550869,142.469971
,4537,lss,25.355276,25.303795,66.945595,66.881806
,4538,lsp,9.640981,7.20237,-77.143408,-83.051439
,4539,lsy,-10.337024,-20.52572,63.503171,56.585714
,4540,kky,-14.543154,-15.371121,145.357456,144.302865
,4541,kkx,-1.17655,-2.136799,112.283267,111.527367
,4542,kkz,62.074444,58.39799,-125.684248,-132.581832
,4543,kku,10.334321,10.281618,8.371753,8.26041
,4544,kkt,27.434341,27.372469,86.919532,86.867478
,4545,kkw,-2.015447,-2.529304,14.725066,14.154962
,4546,kkv,-6.826586,-7.207031,116.270738,115.192265
,4547,kkq,0.986274,0.4986,29.123981,28.354789
,4548,kkp,-15.339148,-15.539195,141.763648,141.506075
,4549,kks,10.43426,10.2883,10.5983,10.32244
,4550,kkr,10.19337,10.15173,9.88807,9.79952
,4551,kkm,5.243374,5.166894,8.397622,8.302803
,4552,kkl,-3.938746,-4.218828,139.830054,139.481019
,4553,kko,12.221909,11.595057,29.477998,28.900048
,4554,kkn,53.56005,10.37314,134.774065,73.560763
,4555,kki,-5.561039,-6.900063,37.497342,36.609482
,4556,kkh,22.508926,13.910236,107.635705,98.850071
,4557,kkk,-7.899416,-8.155221,159.366732,159.006352
,4558,kkj,4.655051,2.685901,17.336637,13.692969
,4559,kke,10.735459,10.111945,-11.20974,-11.922603
,4560,kkd,10.194986,10.151279,8.380535,8.331338
,4561,kkg,17.736444,17.506551,121.279069,120.965738
,4562,kkf,27.278209,26.959628,92.403012,92.022509
,4563,kka,8.50651,8.206434,6.713781,6.404671
,4564,kkc,-6.438474,-7.086722,142.687997,141.986128
,4565,kkb,-2.989402,-3.133661,138.427887,138.068981
,4566,xla,-6.841665,-7.908007,142.966767,142.068802
,4567,bwj,11.766698,11.557053,-2.982924,-3.371776
,4568,orz,-2.438969,-2.599733,140.747255,140.494325
,4569,orx,4.842493,4.64124,8.318167,8.09256
,4570,ory,83.110626,9.605832,179.778488,-179.14125
,4571,orw,-10.649839,-10.828653,-63.931237,-64.128512
,4572,ort,18.450711,17.970018,83.066638,82.202772
,4573,oru,33.969388,32.495913,69.871963,68.946458
,4574,orr,4.978414,4.89173,6.420107,6.3458
,4575,ors,1.855162,1.166584,104.296678,103.605722
,4576,orn,1.949142,1.86132,104.037972,103.920075
,4577,oro,-7.747934,-7.945497,145.436139,145.199017
,4578,orm,14.894199,3.403187,47.999706,32.997763
,4579,orh,53.56005,10.37314,134.774065,73.560763
,4580,ori,35.674742,6.754215,97.412506,68.186466
,4581,org,6.90232,6.32932,8.1783,7.78843
,4582,ore,-2.634861,-3.067719,-72.044794,-72.940307
,4583,orc,-0.03194,-3.167383,40.532598,38.688008
,4584,ora,-9.650212,-9.712581,161.562729,161.500527
,4585,zsu,-6.252854,-6.407767,146.501526,146.388563
,4586,zsr,17.341998,17.263488,-96.297054,-96.457942
,4587,zsa,-6.264922,-6.370475,146.526271,146.428558
,4588,zsl,-8.205027,-18.077042,33.712376,21.997668
,4589,zsm,7.362929,0.859337,119.269555,99.640833
,4590,aqt,-21.808168,-23.264435,-58.836958,-60.016014
,4591,iwo,-4.897759,-5.280203,141,140.648503
,4592,iwm,-4.10798,-4.390361,141.991689,141.64242
,4593,iwk,16.36039,16.247857,120.833929,120.73873
,4594,iws,-4.20107,-4.411133,142.251179,141.982487
,4595,aqd,14.364247,14.116959,-3.802595,-4.034569
,4596,pwn,22.880312,21.950372,121.006953,120.604358
,4597,pwm,8.129939,7.202606,117.225286,116.928413
,4598,ges,-3.297779,-4.176635,131.450187,130.555915
,4599,geq,8.525762,8.404659,20.738728,20.583521
,4600,gew,10.764436,10.2177,10.40988,9.81792
,4601,gev,-1.195749,-1.218536,10.603388,10.591809
,4602,gez,18.021912,3.403187,47.999706,32.997763
,4603,gey,0.519512,-5.01192,26.962523,25.184233
,4604,gex,4.631767,-4.67891,44.888504,33.900095
,4605,gec,4.846756,4.656243,-7.559463,-7.778975
,4606,geb,-4.191757,-4.383426,144.772876,144.63735
,4607,gea,10.68788,10.24327,9.95688,9.538887
,4608,geg,9.16944,9.11011,11.96919,11.87693
,4609,gef,5.907326,-11.009678,141.019444,95.010796
,4610,ged,8.98632,8.43082,7.68986,7.30751
,4611,gek,9.01131,8.93672,9.833898,9.741242
,4612,gej,6.314267,6.20872,1.800658,1.513479
,4613,gei,0.050996,-0.49825,129.924608,129.27883
,4614,geh,57.29389,42.857172,-92.644484,-120.547751
,4615,gel,11.766647,11.298968,5.19669,4.61142
,4616,fqs,-3.036649,-3.40129,141.921325,141.258169
,4617,tux,5.268116,-33.750515,-29.295843,-73.993783
,4618,tuy,0.78971,-0.30535,36.37216,35.61738
,4619,tuz,10.935755,4.361607,-2.496288,-8.604334
,4620,tuq,25.126291,12.77488,21.413352,12.169774
,4621,tur,83.110626,-54.779045,180,-179.999999
,4622,tus,83.113167,41.676322,-52.619065,-141.002725
,4623,tuu,71.388858,18.909894,293.050802,172.436635
,4624,tuv,4.631767,0.339982,38.074335,33.990067
,4625,tuh,-4.409413,-4.45586,152.124237,152.071584
,4626,tui,10.483776,9.695439,15.124072,14.532569
,4627,tuj,1.690118,0.34585,128.758593,127.675976
,4628,tuk,81.859131,23.704593,191.00492,19.639328
,4629,tul,9.97007,9.69045,11.61474,11.39845
,4630,tum,-10.08126,-12.696746,34.275835,32.32865
,4631,tun,71.388858,18.909894,293.050802,172.436635
,4632,tuo,1.057131,-0.015851,-68.213628,-70.338247
,4633,tua,-3.607665,-3.634336,143.749509,143.720071
,4634,tub,71.388858,18.909894,293.050802,172.436635
,4635,tuc,-5.810653,-5.963876,148.039444,147.932181
,4636,tud,5.268116,-33.750515,-29.295843,-73.993783
,4637,tue,0.615242,0.201811,-69.842102,-70.220008
,4638,tuf,12.196412,0.62588,-59.808954,-73.351326
,4639,tug,9.53549,9.29261,18.43523,18.018221
,4640,dkr,5.629771,5.261681,116.321469,115.979941
,4641,dks,83.113167,5.921714,31.853961,-141.002725
,4642,dkx,10.301135,10.034253,13.797517,13.577049
,4643,imi,-4.587312,-4.740091,145.02229,144.907716
,4644,dka,27.485476,27.328254,91.893465,91.755636
,4645,dkk,-3.316529,-3.3571,119.264384,119.20516
,4646,clc,52.663478,51.400877,-122.404169,-125.407946
,4647,cqd,53.56005,10.37314,134.774065,73.560763
,4648,bmb,-3.537957,-4.867367,29.634334,27.80053
,4649,bmc,-3.382778,-3.625736,144.833675,144.383611
,4650,bma,10.65448,10.31969,9.02895,8.90983
,4651,bmf,7.469928,7.282723,-11.917892,-12.012014
,4652,bmg,2.446239,2.107526,19.280891,19.048013
,4653,bmd,10.771565,10.759547,-14.57171,-14.575211
,4654,bme,11.021175,2.225933,27.46449,14.414799
,4655,bmj,27.771973,27.558202,84.448524,84.03957
,4656,bmk,-9.906337,-10.052394,149.913276,149.783757
,4657,bmh,-5.20609,-5.358073,145.527995,145.43788
,4658,bmi,13.8885,4.270627,17.564315,2.65011
,4659,bmn,-0.872239,-11.655327,159.4925,140.842088
,4660,bmo,5.94815,5.77601,10.62647,10.43455
,4661,bml,2.23089,1.792936,18.611514,18.41468
,4662,bmm,-14.12954,-20.011622,50.486536,47.760443
,4663,bmr,-0.536222,-1.198572,-72.187448,-72.662462
,4664,bms,19.178257,17.932376,13.579997,11.42292
,4665,bmp,-5.712002,-5.735275,146.469389,146.439915
,4666,bmq,13.947847,11.99461,-4.079739,-4.919969
,4667,bmv,6.593049,6.37212,10.534369,10.30742
,4668,bmw,1.967499,1.16889,16.56349,15.726862
,4669,bmt,53.56005,10.37314,134.774065,73.560763
,4670,bmu,-6.329973,-6.64663,147.47064,147.149816
,4671,bmz,-8.422931,-8.549323,143.07144,142.933184
,4672,bmx,-5.173175,-5.199505,145.639587,145.576639
,4673,hds,17.418235,12.986183,-83.135174,-89.356316
,4674,hdy,7.87971,7.09215,38.12586,37.39221
,4675,djr,-11.985898,-12.071785,135.627835,135.5523
,4676,hdn,55.598501,53.898619,-131.96965,-132.83715
,4677,pap,53.554437,12.024358,7.226894,-70.063082
,4678,paq,45.571289,29.37727,74.888919,55.999963
,4679,par,36.862747,35.961396,-116.229333,-118.058297
,4680,pas,-2.516924,-3.194923,138.837459,138.430799
,4681,pau,71.388858,6.887652,293.050802,134.121691
,4682,pav,-10.49727,-11.318556,-64.115236,-65.361644
,4683,dkg,13.8885,4.270627,14.678242,2.65011
,4684,pax,5.268116,-33.750515,-29.295843,-73.993783
,4685,pay,15.96148,14.975673,-85.045835,-86.070205
,4686,paz,5.268116,-33.750515,-29.295843,-73.993783
,4687,pab,-12.930726,-14.821007,-56.854262,-59.413663
,4688,pac,16.608208,16.146231,107.382743,106.872715
,4689,pad,-5.478701,-8.369598,-63.79847,-65.47761
,4690,pae,3.892934,2.85337,23.359134,20.98316
,4691,paf,5.268116,-33.750515,-29.295843,-73.993783
,4692,pag,83.113167,15.759451,307.380935,120.178094
,4693,pah,-6.328509,-8.842696,-60.673608,-62.32507
,4694,pai,9.28801,9.135227,9.68396,9.565423
,4695,pak,-4.413758,-5.500441,-49.781334,-52.755587
,4696,pam,83.113167,14.767338,307.380935,120.176848
,4697,pan,83.113167,-54.779045,179.999999,-179.999999
,4698,pao,43.699732,37.800102,-112.534697,-120.504542
,4699,oin,-3.323799,-3.399659,141.95555,141.864504
,4700,oia,-8.066239,-8.107629,127.233174,127.169363
,4701,uji,9.449441,9.353429,6.954512,6.794118
,4702,moz,11.957028,11.781228,18.282813,18.081537
,4703,moy,8.098319,7.199742,35.686972,35.097503
,4704,mox,-9.47554,-9.671806,150.739227,150.51436
,4705,mos,16.691666,4.361607,3.844235,-17.530446
,4706,mor,11.24395,10.78178,30.29604,29.88134
,4707,moq,-2.713027,-2.928793,133.14201,132.758219
,4708,mop,17.329847,16.120856,-88.375404,-89.489348
,4709,mow,-1.495898,-2.094224,16.677294,16.205682
,4710,mov,35.08094,34.762443,-114.432693,-114.765822
,4711,mou,11.817751,11.367305,18.8249,18.391365
,4712,mot,9.434483,8.626061,-72.410217,-73.47919
,4713,mok,-8.375246,-8.763551,140.815819,140.560283
,4714,moj,3.674218,2.77258,18.638097,18.299982
,4715,moi,9.908038,9.753191,12.614899,12.457391
,4716,moh,45.585039,42.997425,-73.517266,-80.068355
,4717,moo,14.805515,14.392614,108.543773,108.151264
,4718,mon,52.14901,41.581364,119.926615,87.734317
,4719,mom,15.029941,10.709438,-82.734488,-87.690891
,4720,moc,-27.703981,-28.601908,-58.979287,-61.790373
,4721,moa,8.014799,7.770022,-5.819724,-6.152501
,4722,mog,1.007695,0.383151,124.716332,123.511832
,4723,moe,54.901399,48.477067,-58.675782,-72.423758
,4724,zla,5.39197,-13.459239,31.307551,12.199683
,4725,zlm,83.110626,-54.779045,179.778488,-179.14125
,4726,zln,53.56005,10.37314,134.774065,73.560763
,4727,zlj,53.56005,10.37314,134.774065,73.560763
,4728,zlq,53.56005,10.37314,134.774065,73.560763
,4729,kmg,-6.283374,-6.555911,147.852801,147.569746
,4730,kmf,-5.001152,-5.156136,145.567343,145.430438
,4731,kme,4.525888,4.294061,9.066762,8.878928
,4732,kmd,17.247169,17.113332,121.377464,121.244601
,4733,kmc,53.56005,10.37314,134.774065,73.560763
,4734,kmb,1.694017,-10.740895,18.015599,6.460203
,4735,kma,10.454527,10.124669,-1.34323,-1.685448
,4736,kmo,-3.989367,-4.244373,142.868895,142.529596
,4737,kmn,-3.523145,-3.657019,142.048936,141.874282
,4738,kmm,24.575411,24.349983,93.843225,93.675368
,4739,kml,17.357081,17.161971,121.376334,121.147399
,4740,kmk,17.838446,17.413671,121.560525,121.109359
,4741,kmj,24.810349,24.531341,87.573993,87.159209
,4742,kmi,8.62885,8.49187,6.85376,6.57431
,4743,kmh,-5.103563,-5.424827,144.787563,144.382719
,4744,kmw,0.876936,-2.22512,28.56967,24.859209
,4745,kmv,4.094746,3.171181,-51.174214,-51.889967
,4746,kmu,-6.337097,-6.435527,145.600128,145.511838
,4747,kmt,-2.508437,-2.745305,140.498632,140.252554
,4748,kms,-3.731078,-3.962631,143.92431,143.760137
,4749,kmr,83.110626,-54.779045,180,-179.999999
,4750,kmq,9.68823,9.18439,34.69576,34.19244
,4751,kmp,8.659327,8.520006,12.747481,12.582481
,4752,kmz,39.780992,25.05871,63.333481,44.032308
,4753,kmy,8.796783,8.600322,12.899691,12.571289
,4754,kmx,-8.153521,-8.540985,143.819748,143.303273
,4755,xnq,-10.47356,-26.866035,40.837834,30.211384
,4756,xns,32.377106,31.946811,77.38871,76.94831
,4757,xnr,32.475988,31.199058,76.753748,75.623889
,4758,xnu,-9.219502,-54.779045,159.105026,112.919742
,4759,xnt,71.388858,18.909894,293.050802,172.436635
,4760,xny,-21.752966,-25.11384,123.331489,119.517657
,4761,xnz,24.564462,23.968572,33.06282,32.66803
,4762,xnb,23.325866,23.321582,120.889533,120.885185
,4763,xni,-9.219502,-54.779045,159.105026,112.919742
,4764,xnh,53.56005,10.37314,134.774065,73.560763
,4765,xnk,-9.219502,-54.779045,159.105026,112.919742
,4766,xnj,-0.984993,-11.761551,40.445207,29.329038
,4767,xnm,-9.219502,-54.779045,159.105026,112.919742
,4768,xnn,17.232683,16.77621,120.970201,120.639583
,4769,yyu,-3.511423,-3.530454,142.059104,142.030911
,4770,yyr,-9.219502,-54.779045,159.105026,112.919742
,4771,yyz,53.56005,10.37314,134.774065,73.560763
,4772,rea,-5.486978,-5.525073,145.764257,145.688345
,4773,dva,-9.936709,-10.192173,151.290785,151.143006
,4774,ajz,26.594435,25.714765,92.025648,91.047941
,4775,goe,27.091954,27.040206,91.191197,91.146022
,4776,zqe,53.56005,10.37314,134.774065,73.560763
,4777,goa,7.787939,6.186302,-5.268533,-6.918757
,4778,gob,7.308055,6.807382,-70.529894,-71.461231
,4779,ium,71.388858,10.37314,179.773499,-179.150556
,4780,akr,-15.622459,-15.641389,166.961645,166.943613
,4781,wsa,-1.45756,-1.886719,137.96993,137.152902
,4782,hya,10.51223,10.365816,13.60415,13.39651
,4783,hye,45.001938,37.773197,48.533806,43.449779
,4784,wsg,19.864138,18.714514,79.885939,77.748265
,4785,wsi,-15.183018,-15.405459,166.787835,166.647061
,4786,wsk,-4.520987,-4.727281,146.065792,145.621668
,4787,wss,6.209425,4.837426,-1.570261,-2.750304
,4788,wsr,-6.677678,-6.745349,145.911124,145.758281
,4789,wsu,5.268116,-33.750515,-29.295843,-73.993783
,4790,wsv,38.491126,29.37727,74.888919,60.472619
,4791,gor,1.069692,0.409905,123.329032,121.246259
,4792,aba,6.26113,5.511706,-3.922739,-4.847198
,4793,abb,4.505356,4.277341,9.767332,9.513276
,4794,abc,14.902951,14.802125,120.335244,120.228781
,4795,abd,14.182857,14.133433,122.859324,122.810606
,4796,abe,71.388858,18.909894,293.050802,172.436635
,4797,abf,5.704179,5.667174,118.397139,118.359353
,4798,abg,-6.089795,-6.100577,145.675506,145.664724
,4799,abh,45.571289,36.741231,73.147845,55.999963
,4800,abi,5.819886,5.473583,-4.374436,-4.847545
,4801,abj,35.674742,6.754215,97.412506,68.186466
,4802,abk,81.859131,32.311478,191.00492,5.865435
,4803,abl,-4.378479,-5.382998,105.810628,104.825755
,4804,abm,6.367546,6.13881,8.687432,8.58347
,4805,abn,4.925718,4.722668,6.762462,6.462523
,4806,abo,7.026241,6.924047,10.879279,10.735434
,4807,abp,15.503113,15.337907,120.252262,120.148452
,4808,abq,44.475978,35.814228,44.817796,25.665383
,4809,abr,7.953409,6.858584,-0.852205,-3.095957
,4810,abs,53.554437,-5.92326,134.252344,3.359162
,4811,abt,-3.555354,-4.013131,143.261177,142.897273
,4812,abu,5.604154,5.142251,-3.367776,-3.729112
,4813,abv,26.423803,23.166312,57.200854,50.313035
,4814,abw,-4.706548,-4.955087,145.309733,145.160424
,4815,abx,12.482665,12.380902,124.193169,124.133195
,4816,aby,-9.557863,-10.073139,148.691137,148.410103
,4817,abz,-8.161054,-8.42963,124.785879,124.395615
,4818,ggu,6.509031,6.162719,-5.472322,-5.75341
,4819,ggt,-5.974893,-6.04621,147.528571,147.440901
,4820,ggw,-7.937648,-8.323771,143.252259,142.495936
,4821,gge,-12.515843,-12.917806,134.345171,133.844859
,4822,ggd,-9.219502,-54.779045,159.105026,112.919742
,4823,ggg,37.083977,23.704593,77.12006,60.873163
,4824,gga,-8.257712,-8.405156,159.855988,159.716771
,4825,ggb,6.358638,5.825821,-8.726099,-9.1431
,4826,ggl,-5.536355,-5.603344,146.189413,146.104491
,4827,ggk,-9.219502,-54.779045,159.105026,112.919742
,4828,fwe,-8.205027,-18.077042,33.712376,21.997668
,4829,fwa,-20.623956,-20.722307,164.979703,164.833467
,4830,lkb,0.58277,0.31283,34.928121,34.74391
,4831,twb,12.968254,12.678067,121.163879,120.888063
,4832,twa,71.388858,18.909894,293.050802,172.436635
,4833,twf,36.518022,36.145662,-105.484617,-105.758079
,4834,twg,-8.416104,-8.492005,124.293938,124.193768
,4835,twd,52.550697,52.117424,7.072371,6.463663
,4836,twe,-8.229664,-8.460752,124.2656,124.103392
,4837,twh,53.56005,10.37314,134.774065,73.560763
,4838,twn,6.396511,6.334576,11.740117,11.689005
,4839,two,-22.26485,-24.090866,28.164097,26.655999
,4840,twl,-15.614159,-16.472869,32.819778,30.421878
,4841,twm,53.56005,10.37314,134.774065,73.560763
,4842,twr,27.215267,26.849833,-107.368782,-107.787518
,4843,twp,-2.110293,-2.205286,147.140879,147.024895
,4844,twq,16.902606,16.665225,7.042964,6.797767
,4845,tww,-4.719064,-5.021832,142.326329,142.05955
,4846,twt,5.268116,-33.750515,-29.295843,-73.993783
,4847,twu,-10.590757,-10.836698,123.274502,123.06796
,4848,twx,-17.770555,-19.121611,34.430277,33.218978
,4849,twy,-0.830976,-1.450861,115.834256,114.788979
,4850,dez,-2.338734,-3.596653,22.194701,20.644152
,4851,dep,71.388858,18.909894,293.050802,172.436635
,4852,deq,4.580126,4.32908,22.724007,22.404125
,4853,jdg,39.780992,25.05871,67.696323,44.032308
,4854,des,1.446541,0.234016,-66.416843,-70.153144
,4855,jda,31.373828,30.851184,78.986771,78.138737
,4856,deu,71.18811,-55.061313,179.102387,-178.628158
,4857,dev,-5.782285,-5.874496,146.727254,146.596756
,4858,deh,29.834347,27.50135,66.940239,64.577543
,4859,dei,-2.340457,-2.824647,136.865283,136.245169
,4860,dek,10.224679,7.022778,15.590543,12.241219
,4861,del,71.388858,18.909894,293.050802,172.436635
,4862,dem,-3.665194,-3.763475,137.801038,137.30749
,4863,den,83.113167,41.676322,-52.619065,-141.002725
,4864,jdt,42.142216,29.489815,48.517017,34.26731
,4865,dec,10.73344,10.58802,30.10149,29.91965
,4866,ded,-6.254718,-6.391155,147.691196,147.537393
,4867,dee,6.657114,6.422773,-10.795266,-11.020069
,4868,def,32.531994,32.23877,48.61285,48.343956
,4869,deg,4.790199,4.678008,6.859443,6.763128
,4870,csm,38.224078,37.942972,-120.153079,-120.360607
,4871,csl,53.56005,10.37314,134.774065,73.560763
,4872,cso,17.862001,17.732367,-96.550078,-96.665822
